"","Ref","mu=0","mu=0.5","mu=1","mu=1.5","mu=2","mu=2.5","mu=3","mu=3.5","mu=4","mu=4.5","mu=5"
"135",0,-0.297831422339802,-1.19236156228356,-0.553733808205626,-0.438338775093745,-2.32761324945726,-3.03723194817374,-2.79195346526112,-4.06988923014432,-3.55567480104465,-5.51621786377063,-1.79427717845425
"136",0,-1.17849836261487,-1.12855083850516,-3.54629048627412,-0.779358911725622,-3.46236343946298,-3.04885302596858,-2.4125533022153,-6.05049194054945,-3.31609262606518,-4.60546961065723,-4.97397539021587
"137",0,-0.175438030740225,-0.349475474321225,-1.44729568547216,-2.20282423397151,-0.549431613958669,-2.36110773392145,-3.4983500739179,-3.43533076568666,-2.64595195382493,-3.41355342930289,-5.48609634023317
"138",0,-0.0576606734531439,-0.666835534421432,-0.592423141636332,-0.141969284656876,-3.92411798468103,-3.83779049009289,-2.4543061005587,-4.59194298290439,-5.04543809629349,-5.75615576381037,-5.18833949904358
"139",0,1.43140029262631,-0.221948697895998,0.0676935340380056,-1.55853393556548,-1.98546492523361,-3.58657725922284,-4.53139658832922,-3.34153039062157,-4.30342006375655,-4.54265398684574,-4.69886988308809
"140",0,0.6159897128937,-1.00832767753803,-0.236595059677534,-2.35066218058777,-1.84373378835539,-4.22013329555471,-2.64373832212925,-4.80017694200514,-2.38191932105556,-4.22662500504571,-2.76483362105072
"141",0,0.0514871897913203,-2.34054908075135,-1.41838127488754,-1.43908719631043,-2.90355838750802,-3.12074436580843,-1.57962060497162,-2.46086600540696,-1.6481897363435,-4.55559054637628,-4.96931207408397
"142",0,-0.24160674260611,-1.26695960304568,0.0874550754035019,0.333121908944934,-1.60091148155063,-2.19655733452939,-1.60809752055949,-1.58040544726381,-2.75837560120038,-6.07004552283659,-4.86757054422199
"143",0,-1.68914865856204,-1.22877354511896,-0.0308731559716563,-1.26489440590104,-1.9048618527311,-3.02043577536197,-3.0193753468138,-2.04371945304076,-2.59068731008788,-3.64034747516334,-4.59562276040179
"144",0,0.988006959347894,-0.0519407842122622,0.943870255523582,-2.22111166740818,-3.70267659830626,-3.12539394902058,-2.74604210529568,-3.18429351366825,-4.1475189838432,-4.4800275719193,-5.08169258719288
"145",0,0.621268126822066,-1.47070049352364,0.0782775325136369,-1.57474242043608,-2.22882272355821,-1.90118867578518,-4.62914086771903,-2.49450830523986,-5.94421372972804,-4.2572977636352,-4.40242671826119
"146",0,1.89359022124804,-1.69350709191964,-0.0867842361868765,-1.65075177563758,-3.04690970588029,-3.71944285609835,-2.42578461237416,-3.44141257578885,-4.61075671391942,-3.62146284315076,-5.08287584154104
"147",0,-0.839246112502649,-1.28734515377426,-0.175463753534726,-1.38291812511515,-2.17041199061335,-1.88146568042114,-3.86365806193502,-3.1971466559685,-4.67558233340568,-3.99730053049074,-5.24378610488955
"148",0,1.1129072198319,-0.0889394213114958,-0.131413538356835,-1.97794515552823,-2.36103824370872,-1.44842751232373,-4.32672626266595,-1.9328232488305,-3.84859556858872,-5.1256131050397,-5.40707331130682
"149",0,-0.239218528612579,0.965171127680622,0.0822677149366817,-0.505634712778128,-3.7551585539066,-2.50855390909995,-2.16752696902642,-1.90684263217733,-3.86867635974203,-6.17600730783536,-4.71148762485928
"150",0,0.329044689132783,1.49834672927834,0.0244257230511793,-1.34782893462823,-1.49170731466716,-2.94863863625041,-2.96808151988218,-2.75382530794305,-4.29629812582569,-5.6216877095101,-4.43928605319027
"151",0,0.167689092703041,1.23799735056389,-0.514852507533658,-0.104892305556997,-0.956256059910298,-2.06703127239205,-3.47935878568284,-2.95545901614545,-3.97954075127177,-6.11098144517898,-5.40539827353108
"152",0,-1.4654317961549,-0.865526070654218,0.0748716711556012,-0.316289806400955,-3.54185656633635,-4.05149267835607,-4.01004393241645,-3.28937133123631,-2.44109362002623,-5.08701904594527,-4.43154226649224
"153",0,-0.729884086599629,-1.4852996943623,-0.8877438755588,-2.13236929850726,-1.57429300951229,-2.91181498740612,-2.28752550569159,-1.31310031157939,-4.66693866969417,-4.7517924235246,-3.52911070854083
"154",0,-0.541400163817018,0.241959630964271,-0.335620798728918,-0.90624108225698,-3.42686911301364,-3.06355577020008,-2.48895558624379,-4.41117053844091,-3.92553022772431,-6.32094747748966,-5.67425229792119
"155",0,0.118680507421123,0.881161317316656,-2.66910722946566,0.310426574853467,-3.76652212699698,-2.39528706203078,-1.91629410872833,-1.95459441229834,-3.86833211975433,-4.3097699252002,-4.69224055898093
"156",0,-1.32238072230423,0.102956527844406,-0.0797904407282168,-0.441777618971374,-1.02000609938312,-2.44538096993557,-4.09112076395658,-3.12121797622685,-3.43122792670196,-6.24665166246278,-3.01547060125892
"157",0,-0.705068241303378,-0.220210033608232,-2.42444406865671,-0.990754343961851,-2.35307422893178,-2.47265810690055,-4.52431827163616,-3.19704942940334,-4.40449535776824,-4.68305277536739,-4.20034979032335
"158",0,1.18748819636237,-0.488001620374857,-1.21013292586813,-2.71178919939281,-0.690768924704776,-2.54162591412495,-4.53966272488872,-3.60554712951326,-4.09233189454924,-4.92962936491388,-6.31322005307535
"159",0,-1.95529005910695,-0.772239313725973,-1.67861156342544,-2.07155015004938,-1.18301851269002,-2.42260981147559,-3.69808877263334,-3.25577651197515,-3.04047340686546,-3.77052663259188,-5.20268893333088
"160",0,-1.57256018152625,-0.641938719684014,0.567197133401949,-2.1375267978984,-1.67791859453961,-3.04918846983016,-1.26440813382028,-4.46672000861197,-1.84760138748738,-3.44917947355581,-4.69910891296154
"161",0,-0.297429421765935,-0.406411872273797,-0.567532124004533,-0.538269694946614,-3.1652618516997,-2.9633913789952,-4.64635543622056,-2.59138803418881,-3.87947273707076,-2.76646667514476,-3.87081744633329
"162",0,1.64649668763368,-1.13543937943766,-0.840878674957862,-1.37982996078378,-1.24610470007409,-2.9471607727266,-2.82289212857934,-3.95109808726375,-5.0601006223959,-4.82576520457163,-5.81666540696509
"163",0,0.922840730997728,-0.365069372848427,-0.737862172638403,-0.386557025779336,-1.00372530779558,-2.24628901486944,-4.30685288132505,-3.23627053644386,-2.32987199024115,-4.65064827766755,-5.7543298844509
"164",0,-0.615643679361272,-0.311278834950741,0.231403553874691,-2.55790185894844,-2.6389938587106,-2.02812196787649,-4.74948012999832,-4.06487030308625,-4.50110017076343,-3.46945272319619,-5.52533761558186
"165",0,-1.0101175358099,0.460794135630747,-0.766501098533914,-2.24004942076193,-2.9673297827442,-2.3106976264586,-2.22134843811555,-4.43761300931112,-2.7911890482049,-4.85534766276605,-6.51939881469002
"166",0,0.523428600179552,-0.801629539587512,-2.27975166288208,-0.208820825624686,-0.0421294164968775,-1.71272442561455,-0.984420318045836,-1.86052560953358,-3.84887965220489,-3.67477133787729,-4.88372217703993
"167",0,1.00805540128938,1.02752936439215,-0.34598622750583,-0.630163165795442,-1.28041321227043,-3.74078807073449,-3.46968637051225,-4.88803880207564,-5.5437259850853,-3.51548884763896,-5.08488618834352
"168",0,-0.562006070114352,-0.927137538234833,-0.222502633163008,-3.05353563670976,-1.05376454063593,-2.73602930570767,-3.36988338555092,-3.47134750657025,-3.80714465366845,-5.49885184410933,-4.84965162684806
"169",0,-0.245279451248259,-0.788077708782486,0.362197124173926,-2.40162404656352,-3.08695054705262,-2.89545803502615,-1.51869700885636,-2.73940494512602,-3.72546279055452,-3.51284008920988,-5.48636212339386
"170",0,0.656917513426914,-0.593460900518607,-2.20288329066833,-1.80349483883276,-0.493858279936692,-4.29681945098136,-1.58057809206019,-4.69009432146411,-4.57340864710045,-3.92665037082101,-5.87029492367684
"171",0,1.70128566967077,0.384157141951404,-1.12050291555015,-2.63938931704264,-3.01639495951747,-2.11585400279348,-2.03668270246422,-3.98941466940908,-4.29491235725653,-6.55998056780646,-5.055645138602
"172",0,0.548478466884919,-1.12890033038471,-0.52491110193314,-0.00176082546317691,-1.48423839691651,-1.76733788643182,-3.41472301484659,-3.34486177662309,-4.82765513267393,-4.27371764291463,-5.91075946252887
"173",0,-2.40849457518317,-1.67928130347138,-0.994010926235736,-1.35908075857179,-1.68125883938094,-2.99393478225484,-1.33277624658356,-3.36195465841394,-2.50966087880737,-4.01208073561034,-3.77344539203673
"174",0,0.839280516422244,-2.0949141854721,-0.599871597704721,-2.11296152552084,-1.35768403990341,-2.38878851438584,-3.30134242864998,-2.58130300449015,-5.32709276003457,-5.30916166792289,-6.18936609113137
"175",0,0.0926581896344926,-1.25247429329704,-1.50902944652902,-1.23495504852629,-2.33264426383424,-1.63993375996905,-1.64782542886154,-3.93068713277869,-5.29430291775595,-4.17062630938726,-4.55766395415292
"176",0,-0.447927217843389,0.703627164615767,0.757852427595836,-1.19441953509756,-4.69129404610774,0.0664246956777448,-3.50137753463529,-4.64223080854995,-5.04159623189759,-4.73177642660838,-4.50870819295984
"177",0,-0.63213094606867,-0.824635934991877,-1.61097980983749,-0.625818158464089,-1.09249708736494,-2.50466993747207,-3.36198911340072,-2.65606646257902,-4.82310554492567,-3.81005381990494,-5.5283797096312
"178",0,-1.29833377055219,-0.383715401942452,-1.66721543226839,-1.97209686227428,-3.19298449158528,-2.88861194207583,-4.88911892491004,-2.13408817715384,-3.64571584987704,-2.99492418653934,-3.59401923195057
"179",0,1.058574024684,-1.47786358105976,-0.715124873989988,-0.637547292131155,-1.5917003878873,-3.52456965234729,-4.13340927052712,-4.19161999267875,-1.88993719570674,-4.85358269864099,-4.95950634359594
"180",0,1.26261754933695,-0.736717917806423,-0.696627451358051,-0.778548227769217,-2.35236820944805,-3.13782632197018,-4.00040071407548,-2.43108263997403,-3.40466390093897,-3.95396817318975,-5.89729708113053
"181",0,-0.493066419300435,-0.404494648725203,-0.143541604852212,-1.50225809044211,-0.523758262384021,-2.94320127981736,-3.43826936414679,-4.6714061576124,-3.42942046328489,-4.13580601298976,-6.3682668099808
"182",0,-1.39724785706323,1.14800255783281,-1.21565547818289,-0.239019600312119,-1.75208390762309,-1.99333501926266,-3.107932338797,-2.78823683876252,-3.87479078253322,-3.2574303883324,-4.31381156010519
"183",0,0.170154652244371,-0.571177366227141,-1.62462417855662,-0.982710881478845,-3.25723089775229,-1.59795416765574,-2.93252817949622,-3.24760470949726,-4.63475334656603,-2.6463767510187,-5.19522026260841
"184",0,1.55523455717041,-0.126810172630295,-2.4658900278674,-3.33422387124222,-0.59096950521521,-3.35997582395398,-4.80024761163228,-1.39997170348897,-3.10498962372512,-3.53274565485445,-4.11446090873983
"185",0,0.419175846909894,-0.998784153437801,-0.509946845012095,-2.10503892625756,-0.930189846465169,-3.33597936869111,-2.99243981944089,-5.09083529603065,-3.80158169203524,-3.82308541900997,-5.49511720394913
"186",0,-1.6036287716894,1.74417203442941,-0.928159303001489,-3.10109396094458,-1.42657202260194,-2.22408901525604,-4.36825539481059,-4.25817382518211,-3.6852480249788,-5.51416507404712,-4.02036281627278
"187",0,0.923604773264191,0.663174905635228,-0.72709154587616,-1.0019298432088,-1.46505181225112,-3.52329767049439,-3.52157067932506,-3.45138450213711,-3.41999039912512,-5.30909481096538,-5.45676285563326
"188",0,-0.408552604294313,-1.51356046017027,-0.564850376018684,-3.3177492437919,-1.78300841357233,-1.78437030614338,-2.34716360123077,-4.49042009922881,-4.41997380031314,-4.08972513301963,-5.12414613716575
"189",0,-0.0525771779572324,-0.324954466904372,-0.224260950772954,-1.12283260921459,-0.988337668832093,-3.65899362864691,-3.50540514986594,-3.93502389581905,-2.72334054194113,-6.45573521052732,-2.89269087158237
"190",0,1.18084113401075,1.18052675841904,-2.71310699240433,-2.72261258763812,-2.41392345638658,-2.43676268038241,-3.32099602801763,-1.80605511078631,-3.97429509851306,-6.11618215954703,-5.11335120885839
"191",0,-0.306677620504175,-0.53544442058993,-0.482255508894935,-0.379952512475181,-0.708128365235762,-3.40944201803278,-2.50289927217837,-3.46967773491375,-5.05039168631775,-4.65906146935981,-5.47078530240283
"192",0,0.81951567136262,-1.48895861177783,-0.0832736687306971,-1.13160355657903,-1.78161008340698,-3.05650881799698,-2.96714916114584,-2.84772599968287,-5.23012641422106,-5.05532404760598,-5.08736984459691
"193",0,1.05923291769263,-0.863993508279976,0.0636533542706785,-2.68001724126822,-2.11957669162371,-2.7508030336341,-3.54143242696941,-4.64902707924152,-2.81883810446124,-3.35100871139023,-3.41871609709202
"194",0,-1.00014597519297,-1.15037270584432,0.420935304516767,-0.682846495834872,-4.07936075244846,-2.15870022108737,-3.54251098934659,-4.27038056506836,-3.37599159114967,-3.60275755881686,-4.22254914432497
"195",0,1.26482820240171,1.09878472907498,-1.19836630605139,-3.61581732115256,-1.32227104066912,-2.88856364317702,-3.87829667271893,-3.8838097356577,-2.28895148726279,-4.66899588687855,-3.53061277758987
"196",0,-1.28934942163684,-1.5061827412426,-1.93584107642206,-0.615855417437767,-3.69879804087139,-0.612995629912776,-2.7546619139825,-4.74704082400023,-2.67252186527116,-5.60919094343017,-5.30835713709414
"197",0,0.10334684201216,-0.895930442551115,-1.60622648535587,-1.75301169014293,-2.97897021941761,-2.59006499734717,-3.17939301496708,-1.76458186218788,-3.22469630922211,-5.21797139368269,-4.84012285041094
"198",0,0.48563105684766,0.725893912193127,-0.896322971433553,-1.4338014976305,-1.25683169391215,-1.53915407549865,-1.84905468620896,-2.60944389392637,-4.94448199078175,-4.52328950494061,-5.88255121607468
"199",0,-0.601540000306138,-1.80136021093924,-1.23743814267843,-2.07943121913828,0.0997546497776534,-2.2874462632586,-3.87588333641559,-4.21527202801473,-4.10723452613177,-3.08098303554981,-3.39165897287349
"200",0,-0.382339795691337,-1.44331427659426,-0.865112450743186,-1.66118730518971,-2.47204444516605,-3.61680323801111,-2.71495929108832,-2.8862030207818,-2.61361572794853,-4.06695934302196,-6.41859372988986
"201",0,0.229691859864782,-0.829498627563043,-2.635674921359,-2.82948652400107,-1.90140617732122,-3.27770440531364,-2.64893440268911,-2.88174772928182,-3.73378957809728,-6.02662413922714,-4.9219368557186
"202",0,2.01856196281233,1.43066521283055,-1.18614178939471,-3.78897662934581,-1.20610499285262,-2.30653463890354,-3.05456802468268,-0.931104960885722,-3.33914119755957,-6.90596659975736,-4.96101302703607
"203",0,0.737287213353602,-1.51871633604678,-0.144712201728597,-0.76946942140517,-2.10689943382353,-2.54607011606555,-3.90595508644949,-3.70444853364927,-2.98806644358083,-4.3787989615823,-3.68138214153138
"204",0,0.120049154955272,-1.1463231333868,-2.93360717316861,-0.580811726958079,-3.82211604615382,-3.16105645911445,-3.9749864348494,-3.4123592057743,-3.53786892880826,-4.53181682326664,-4.45347229985733
"205",0,0.383336255212433,-0.58639940293812,0.406060629359125,-3.23761303453951,-2.2538158583104,-1.57561437677439,-2.44806494783719,-4.35086059372797,-3.92088930361558,-3.7182606936588,-6.78606604337645
"206",0,0.184496296177445,0.478046744203631,-1.71318867911565,-0.859202864227729,-0.90813775053755,-2.3280584436097,-3.48997698803307,-2.1187134339853,-1.98630834924,-4.24468551752298,-4.83950535244678
"207",0,0.591974590057626,-0.135939323520738,-0.386332404800588,0.0651166725418406,-3.42779710759903,-2.43957681568899,-1.18311671111539,-4.72934997626454,-5.9752917531984,-6.22359645229101,-6.37528583050466
"208",0,0.000266781247551372,-1.37686857179768,-0.730727373281235,-0.760635404570131,-1.67803025422727,-3.88438308052041,-1.61115837579162,-1.39038391956259,-2.47267899301246,-5.43537618183877,-6.52297547395179
"209",0,0.0105969032664846,-1.23125970433122,-2.68278542160786,-1.58991651874734,-1.42326474075436,-1.50585577990802,-3.18063014341359,-3.31589495109735,-4.57783779313095,-5.75574330099505,-5.03867464336838
"210",0,-0.850345877761239,-0.763482415875815,0.691885124366372,-1.28480067056179,-1.77413826669385,-3.73467216664724,-2.43128425142477,-4.89844490819854,-4.11267290665138,-4.72250326200685,-5.05641020457553
"211",0,0.325210482023003,1.05938771481527,-1.17084875232928,-0.8833797946174,-2.55036381702868,-2.95227884988361,-2.08557828602469,-2.84026484742695,-4.20296050153644,-5.61313985208285,-4.88213005417877
"212",0,-0.710208510969179,-0.785507499552107,-0.156275807341913,-0.611171479043766,-3.39462197202542,-4.66173834618052,-2.69949082204086,-3.48729661299324,-3.81674469771972,-5.06483556884851,-6.06991098548274
"213",0,-0.371906995505343,-0.408030338902508,-1.51873407582092,-0.975567037322048,-3.85333333477159,-2.45951315877132,-2.4198626357914,-4.32117031623121,-3.74131355590569,-5.28239746707243,-4.63646860764493
"214",0,0.273376511955792,0.0815263366043737,-1.36971327351706,-0.76243094191214,-3.06055743121761,-2.71794670898927,-2.27072246674959,-3.68143989017843,-3.96987962899417,-6.52270762684994,-5.88211199329431
"215",0,0.339975032054254,-0.119954706746426,-1.61758929317317,-0.32336126220673,-1.08883552473342,-2.39329799077166,-3.86597710218318,-4.34183883394075,-3.4245964767106,-5.38429472089908,-5.31062253294683
"216",0,1.36061741169654,-1.67107463919065,-1.37336454244216,-1.8302086957003,-3.59067774099719,-1.05376740633605,-3.57548899207568,-4.33734566824945,-4.77032077202011,-3.47044776049187,-4.06885954905023
"217",0,-2.25889415287146,-1.02333534836349,-1.43587554702832,-1.07394768028547,-0.868509814744103,-2.09357033121671,-3.26497518554887,-4.65362346853557,-5.85984793616892,-5.09868280365242,-6.07841291716804
"218",0,-1.55920137515773,-0.981529297368965,-0.475143780942212,-1.81551172665248,-2.41792308547409,-1.81952642564454,-4.28120342975603,-2.55357547550441,-2.96849945643325,-4.09562422296039,-6.93445672651182
